36_1_6837,36_1_6823,36_1_6811,36_1_6820,36_1_6829,36_1_6806,36_1_6826,36_1_6836,36_1_6813,36_1_6816,36_1_6840,36_1_6828
84.89317844632147,84.89317844632147,84.89317844632147,84.89317844632147,84.89317844632147,84.89317844632147,84.89317844632147,84.89317844632147,84.89317844632147,84.89317844632147,84.89317844632147,84.89317844632147
87.52971956350395,87.52971956350395,87.52971956350395,87.52971956350395,87.52971956350395,87.52971956350395,87.52971956350395,87.52971956350395,87.52971956350395,87.52971956350395,87.52971956350395,87.52971956350395
90.14364038974608,90.14364038974608,90.14364038974608,90.14364038974608,90.14364038974608,90.14364038974608,90.14364038974608,90.14364038974608,90.14364038974608,90.14364038974608,90.14364038974608,90.14364038974608
92.71558209929329,92.71558209929329,92.71558209929329,92.71558209929329,92.71558209929329,92.71558209929329,92.71558209929329,92.71558209929329,92.71558209929329,92.71558209929329,92.71558209929329,92.71558209929329
95.28008311201711,95.28008311201711,95.28008311201711,95.28008311201711,95.28008311201711,95.28008311201711,95.28008311201711,95.28008311201711,95.28008311201711,95.28008311201711,95.28008311201711,95.28008311201711
97.85605016896369,97.85605016896369,97.85605016896369,97.85605016896369,97.85605016896369,97.85605016896369,97.85605016896369,97.85605016896369,97.85605016896369,97.85605016896369,97.85605016896369,97.85605016896369
100.42740935434874,100.42740935434874,100.42740935434874,100.42740935434874,100.42740935434874,100.42740935434874,100.42740935434874,100.42740935434874,100.42740935434874,100.42740935434874,100.42740935434874,100.42740935434874
103.00847586333127,103.00847586333127,103.00847586333127,103.00847586333127,103.00847586333127,103.00847586333127,103.00847586333127,103.00847586333127,103.00847586333127,103.00847586333127,103.00847586333127,103.00847586333127
105.56437476934057,105.56437476934057,105.56437476934057,105.56437476934057,105.56437476934057,105.56437476934057,105.56437476934057,105.56437476934057,105.56437476934057,105.56437476934057,105.56437476934057,105.56437476934057
108.11716450772624,108.11716450772624,108.11716450772624,108.11716450772624,108.11716450772624,108.11716450772624,108.11716450772624,108.11716450772624,108.11716450772624,108.11716450772624,108.11716450772624,108.11716450772624
110.65883466382672,110.65883466382672,110.65883466382672,110.65883466382672,110.65883466382672,110.65883466382672,110.65883466382672,110.65883466382672,110.65883466382672,110.65883466382672,110.65883466382672,110.65883466382672
113.20478966371402,113.20478966371402,113.20478966371402,113.20478966371402,113.20478966371402,113.20478966371402,113.20478966371402,113.20478966371402,113.20478966371402,113.20478966371402,113.20478966371402,113.20478966371402
115.74261617056622,115.74261617056622,115.74261617056622,115.74261617056622,115.74261617056622,115.74261617056622,115.74261617056622,115.74261617056622,115.74261617056622,115.74261617056622,115.74261617056622,115.74261617056622
118.30506227695123,118.30506227695123,118.30506227695123,118.30506227695123,118.30506227695123,118.30506227695123,118.30506227695123,118.30506227695123,118.30506227695123,118.30506227695123,118.30506227695123,118.30506227695123
120.86816180810789,120.86816180810789,120.86816180810789,120.86816180810789,120.86816180810789,120.86816180810789,120.86816180810789,120.86816180810789,120.86816180810789,120.86816180810789,120.86816180810789,120.86816180810789
123.4357813921767,123.4357813921767,123.4357813921767,123.4357813921767,123.4357813921767,123.4357813921767,123.4357813921767,123.4357813921767,123.4357813921767,123.4357813921767,123.4357813921767,123.4357813921767
125.99404045385111,125.99404045385111,125.99404045385111,125.99404045385111,125.99404045385111,125.99404045385111,125.99404045385111,125.99404045385111,125.99404045385111,125.99404045385111,125.99404045385111,125.99404045385111
128.55717013552214,128.55717013552214,128.55717013552214,128.55717013552214,128.55717013552214,128.55717013552214,128.55717013552214,128.55717013552214,128.55717013552214,128.55717013552214,128.55717013552214,128.55717013552214
131.10963514307784,131.10963514307784,131.10963514307784,131.10963514307784,131.10963514307784,131.10963514307784,131.10963514307784,131.10963514307784,131.10963514307784,131.10963514307784,131.10963514307784,131.10963514307784
133.65572905419165,133.65572905419165,133.65572905419165,133.65572905419165,133.65572905419165,133.65572905419165,133.65572905419165,133.65572905419165,133.65572905419165,133.65572905419165,133.65572905419165,133.65572905419165
136.1876109858669,136.1876109858669,136.1876109858669,136.1876109858669,136.1876109858669,136.1876109858669,136.1876109858669,136.1876109858669,136.1876109858669,136.1876109858669,136.1876109858669,136.1876109858669
138.7293009482924,138.7293009482924,138.7293009482924,138.7293009482924,138.7293009482924,138.7293009482924,138.7293009482924,138.7293009482924,138.7293009482924,138.7293009482924,138.7293009482924,138.7293009482924
141.25663796397168,141.25663796397168,141.25663796397168,141.25663796397168,141.25663796397168,141.25663796397168,141.25663796397168,141.25663796397168,141.25663796397168,141.25663796397168,141.25663796397168,141.25663796397168
143.79246658425103,143.79246658425103,143.79246658425103,143.79246658425103,143.79246658425103,143.79246658425103,143.79246658425103,143.79246658425103,143.79246658425103,143.79246658425103,143.79246658425103,143.79246658425103
146.3164908427103,146.3164908427103,146.3164908427103,146.3164908427103,146.3164908427103,146.3164908427103,146.3164908427103,146.3164908427103,146.3164908427103,146.3164908427103,146.3164908427103,146.3164908427103
148.85684242422576,148.85684242422576,148.85684242422576,148.85684242422576,148.85684242422576,148.85684242422576,148.85684242422576,148.85684242422576,148.85684242422576,148.85684242422576,148.85684242422576,148.85684242422576
151.38790409819137,151.38790409819137,151.38790409819137,151.38790409819137,151.38790409819137,151.38790409819137,151.38790409819137,151.38790409819137,151.38790409819137,151.38790409819137,151.38790409819137,151.38790409819137
153.92657803080067,153.92657803080067,153.92657803080067,153.92657803080067,153.92657803080067,153.92657803080067,153.92657803080067,153.92657803080067,153.92657803080067,153.92657803080067,153.92657803080067,153.92657803080067
156.45205662534178,156.45205662534178,156.45205662534178,156.45205662534178,156.45205662534178,156.45205662534178,156.45205662534178,156.45205662534178,156.45205662534178,156.45205662534178,156.45205662534178,156.45205662534178
158.97764473961124,158.97764473961124,158.97764473961124,158.97764473961124,158.97764473961124,158.97764473961124,158.97764473961124,158.97764473961124,158.97764473961124,158.97764473961124,158.97764473961124,158.97764473961124
161.4875657965842,161.4875657965842,161.4875657965842,161.4875657965842,161.4875657965842,161.4875657965842,161.4875657965842,161.4875657965842,161.4875657965842,161.4875657965842,161.4875657965842,161.4875657965842
164.0065936840632,164.0065936840632,164.0065936840632,164.0065936840632,164.0065936840632,164.0065936840632,164.0065936840632,164.0065936840632,164.0065936840632,164.0065936840632,164.0065936840632,164.0065936840632
166.5219485880104,166.5219485880104,166.5219485880104,166.5219485880104,166.5219485880104,166.5219485880104,166.5219485880104,166.5219485880104,166.5219485880104,166.5219485880104,166.5219485880104,166.5219485880104
169.0441191743997,169.0441191743997,169.0441191743997,169.0441191743997,169.0441191743997,169.0441191743997,169.0441191743997,169.0441191743997,169.0441191743997,169.0441191743997,169.0441191743997,169.0441191743997
171.56746523109229,171.56746523109229,171.56746523109229,171.56746523109229,171.56746523109229,171.56746523109229,171.56746523109229,171.56746523109229,171.56746523109229,171.56746523109229,171.56746523109229,171.56746523109229
174.09518231443988,174.09518231443988,174.09518231443988,174.09518231443988,174.09518231443988,174.09518231443988,174.09518231443988,174.09518231443988,174.09518231443988,174.09518231443988,174.09518231443988,174.09518231443988
176.61736008839364,176.61736008839364,176.61736008839364,176.61736008839364,176.61736008839364,176.61736008839364,176.61736008839364,176.61736008839364,176.61736008839364,176.61736008839364,176.61736008839364,176.61736008839364
179.13366990438126,179.13366990438126,179.13366990438126,179.13366990438126,179.13366990438126,179.13366990438126,179.13366990438126,179.13366990438126,179.13366990438126,179.13366990438126,179.13366990438126,179.13366990438126
181.62766603249818,181.62766603249818,181.62766603249818,181.62766603249818,181.62766603249818,181.62766603249818,181.62766603249818,181.62766603249818,181.62766603249818,181.62766603249818,181.62766603249818,181.62766603249818
10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,184.11592809596308,10000
